time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
09:00 ~ 09:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1492,0.9564102564102565,1560,66052
09:00 ~ 09:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9782051282051282,3120,66052
10:00 ~ 10:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1488,0.9538461538461539,1560,66048
10:00 ~ 10:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9769230769230769,3120,66048
11:00 ~ 11:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1484,0.9512820512820512,1560,66044
11:00 ~ 11:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9756410256410256,3120,66044
12:00 ~ 12:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1423,0.9121794871794872,1560,65983
12:00 ~ 12:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9560897435897436,3120,65983
13:00 ~ 13:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1456,0.9333333333333333,1560,66016
13:00 ~ 13:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9666666666666667,3120,66016
14:00 ~ 14:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1380,0.8846153846153846,1560,65940
14:00 ~ 14:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9423076923076923,3120,65940
15:00 ~ 15:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1512,0.9692307692307692,1560,66072
15:00 ~ 15:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9846153846153847,3120,66072
16:00 ~ 16:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1517,0.9724358974358974,1560,66077
16:00 ~ 16:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9862179487179488,3120,66077
17:00 ~ 17:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1453,0.9314102564102564,1560,66013
17:00 ~ 17:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9657051282051282,3120,66013
18:00 ~ 18:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1512,0.9692307692307692,1560,66072
18:00 ~ 18:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9846153846153847,3120,66072
19:00 ~ 19:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1517,0.9724358974358974,1560,66077
19:00 ~ 19:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9862179487179488,3120,66077
20:00 ~ 20:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1460,0.9358974358974359,1560,66020
20:00 ~ 20:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.967948717948718,3120,66020
21:00 ~ 21:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1423,0.9121794871794872,1560,65983
21:00 ~ 21:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9560897435897436,3120,65983
22:00 ~ 22:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1441,0.9237179487179488,1560,66001
22:00 ~ 22:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9618589743589744,3120,66001
23:00 ~ 23:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1488,0.9538461538461539,1560,66048
23:00 ~ 23:59,0,1,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1560,0.9769230769230769,3120,66048
